date,mean_evi_BD,mean_ndvi_BD
2008-01-01,0.137379623271526,0.184255608497605
2008-01-17,0.133164199090286,0.179745432407037
2008-02-02,0.132586061013952,0.185580163150383
2008-02-18,0.121921252954622,0.165937494513427
2008-03-05,0.122394653232283,0.167357670311378
2008-03-21,0.1195415859530710,0.163310091068996
2008-04-06,0.115570148487006,0.155899713235079
2008-04-22,0.1094112366655940,0.147860661510101
2008-05-08,0.114285259730337,0.153444965519933
2008-05-24,0.110713990519201,0.149673003131005
2008-06-09,0.108821741788022,0.150005150714149
2008-06-25,0.147738001228993,0.193654381293303
2008-07-11,0.191612705766837,0.243777016539379
2008-07-27,0.274951496574753,0.37126660928117
2008-08-12,0.375891857274303,0.394217616534827
2008-08-28,0.338042826487716,0.462284165016632
2008-09-13,0.325949596350738,0.449073959014076
2008-09-29,0.251735615910577,0.352659987027301
2008-10-15,0.197776383510692,0.285449778586269
2008-10-31,0.173977460504798,0.254076831377676
2008-11-16,0.163611976337017,0.235936079221248
2008-12-02,0.157520049809962,0.226127474973096
2008-12-18,0.150108447047655,0.208095353237811
2009-01-01,0.145129067948981,0.201328894329403
2009-01-17,0.143889886659579,0.196352109933056
2009-02-02,0.140186319655102,0.194959602723292
2009-02-18,0.129053521648801,0.17671039246478
2009-03-06,0.138697006200235,0.189377427991768
2009-03-22,0.132501750176383,0.181310709954515
2009-04-07,0.131350602141308,0.177119986246989
2009-04-23,0.123519804174023,0.167427184956871
2009-05-09,0.119069126765051,0.161488206223645
2009-05-25,0.123851591187669,0.167093986552611
2009-06-10,0.127147803257156,0.173085043681256
2009-06-26,0.126625343418875,0.170957596831931
2009-07-12,0.163215472625655,0.217440794423365
2009-07-28,0.254441940832789,0.315817170781192
2009-08-13,0.320049344049629,0.418452421733011
2009-08-29,0.421635996313023,0.51071620888321
2009-09-14,0.372028600736746,0.480946383413155
2009-09-30,0.23857018457647,0.346195617568742
2009-10-16,0.208914305570458,0.305017234994424
2009-11-01,0.19044057983737,0.275151371562153
2009-11-17,0.17795194362891,0.250404535405063
2009-12-03,0.165964953392572,0.248044718746038
2009-12-19,0.164975684643121,0.232010029456805
2010-01-01,0.159644042149892,0.21806965217561
2010-01-17,0.148577288185741,0.208691451511693
2010-02-02,0.144737759982313,0.200000246448764
2010-02-18,0.142894809945086,0.19579494081003
2010-03-06,0.141329849562212,0.190854948157975
2010-03-22,0.12698664169666,0.171383930922817
2010-04-07,0.136998841723321,0.183223492452101
2010-04-23,0.133115545129711,0.178885024498569
2010-05-09,0.131652123100833,0.178482393869343
2010-05-25,0.127821483797132,0.172420879867607
2010-06-10,0.138433020395424,0.186189124879295
2010-06-26,0.135235254203122,0.179237412418027
2010-07-12,0.2216400306923000,0.294878295276832
2010-07-28,0.353818530150959,0.415373180652148
2010-08-13,0.369825978560909,0.490439877881062
2010-08-29,0.468889279316187,0.546448711671203
2010-09-14,0.38893807470844,0.535933818752866
2010-09-30,0.275443282970651,0.399495436958863
2010-10-16,0.220040763698552,0.327709366028436
2010-11-01,0.200752992824375,0.291255996703179
2010-11-17,0.178033785264445,0.262156552350855
2010-12-03,0.174862284723103,0.252353567979868
2010-12-19,0.172654331223238,0.252120451508443
2011-01-01,0.15961628057444,0.225784474540673
2011-01-17,0.156327967870624,0.224449876125357
2011-02-02,0.152666792329526,0.212302364997774
2011-02-18,0.147214404897763,0.205109378545953
2011-03-06,0.142836949432485,0.194179105664095
2011-03-22,0.140947498935199,0.190169623726709
2011-04-07,0.137024999105892,0.184665024596107
2011-04-23,0.137495775582065,0.184917399672919
2011-05-09,0.137649969600317,0.187218519096528
2011-05-25,0.139586253165957,0.192015240482624
2011-06-10,0.136616431922593,0.18890166921894
2011-06-26,0.160271796084781,0.212335206896664
2011-07-12,0.179045898643882,0.242759552490661
2011-07-28,0.182574097357016,0.226411155870716
2011-08-13,0.270390671036418,0.287477912273344
2011-08-29,0.367528188796661,0.473625957102309
2011-09-14,0.323001718313615,0.43969664888204
2011-09-30,0.280403557413134,0.395979830379525
2011-10-16,0.218121524275854,0.309800891669838
2011-11-01,0.192514119108233,0.27227664459032
2011-11-17,0.178842449986833,0.251523520575871
2011-12-03,0.171550333258554,0.233893640288846
2011-12-19,0.167027892277831,0.226994978200014
2012-01-01,0.15648539400915,0.216115894157083
2012-01-17,0.153756325897604,0.210729543777169
2012-02-02,0.144727840744679,0.19448333512155
2012-02-18,0.143865481241608,0.198954848505539
2012-03-05,0.134741713566712,0.181536665268607
2012-03-21,0.138996306194708,0.189554183939214
2012-04-06,0.13786339081637,0.186551782689413
2012-04-22,0.125700518582822,0.171911499858569
2012-05-08,0.120153539205837,0.162986335423921
2012-05-24,0.122082447190712,0.166703003716239
2012-06-09,0.115644358989365,0.158195490442795
2012-06-25,0.127496151432687,0.18493663568175
2012-07-11,0.149356906742877,0.193859279868908
2012-07-27,0.255865826204852,0.326726351810489
2012-08-12,0.31740055483485,0.366983621073646
2012-08-28,0.344348426044237,0.438269799459635
2012-09-13,0.297886599754852,0.405756085951445
2012-09-29,0.276099650810063,0.392585428147831
2012-10-15,0.2319312763965160,0.327228710955916
2012-10-31,0.199062299841662,0.281983564175844
2012-11-16,0.172831047829918,0.249404310902595
2012-12-02,0.172586885869512,0.244575262136301
2012-12-18,0.162970874502957,0.230103245288049
2013-01-01,0.15561249020545,0.218914926569323
2013-01-17,0.149794203577084,0.204239737099643
2013-02-02,0.143099979679357,0.196399564650534
2013-02-18,0.143017243610377,0.19444035468464
2013-03-06,0.141525884435688,0.192067497537138
2013-03-22,0.136548859280357,0.184638320181813
2013-04-07,0.133551075531019,0.179589829599212
2013-04-23,0.131596403408666,0.176429937184827
2013-05-09,0.129808074773466,0.173683593600135
2013-05-25,0.118951973053201,0.161423446446164
2013-06-10,0.121457149615208,0.16530683862808
2013-06-26,0.126831655498441,0.168312841996431
2013-07-12,0.138178189609486,0.184494792225485
2013-07-28,0.229317509241829,0.249258289196896
2013-08-13,0.349538691318046,0.415534179159799
2013-08-29,0.330441190757197,0.341213221260921
2013-09-14,0.308621959787886,0.389195213269218
2013-09-30,0.219040194720534,0.300242438119577
2013-10-16,0.175306981847976,0.241917334809426
2013-11-01,0.125106565356067,0.246760177228525
2013-11-17,0.15688990405405,0.216408105823408
2013-12-03,0.150578870920021,0.202372572495928
2013-12-19,0.147696831280136,0.203305287594004
2014-01-01,0.138435853093127,0.189739326460079
2014-01-17,0.136364247697265,0.185624841417698
2014-02-02,0.134034024560343,0.183087732996499
2014-02-18,0.128186764108217,0.169942759348309
2014-03-06,0.126597031397833,0.169777004184427
2014-03-22,0.1243446356752470,0.165627033933849
2014-04-07,0.120968106506183,0.161535502765234
2014-04-23,0.11845220828497,0.157192478110603
2014-05-09,0.11584634130878,0.157199758428191
2014-05-25,0.1128941271714640,0.152001518521048
2014-06-10,0.109960109601423,0.14900268508855
2014-06-26,0.112640778979676,0.156539604609047
2014-07-12,0.128948889517474,0.170005235898287
2014-07-28,0.139305316042904,0.170446104451359
2014-08-13,0.290951351404076,0.326127934382205
2014-08-29,0.309544396541915,0.314543916974728
2014-09-14,0.268117488270925,0.336708235225267
2014-09-30,0.208495647480728,0.270508754458349
2014-10-16,0.176181801481944,0.238114801069028
2014-11-01,0.16174640731023,0.218426983863783
2014-11-17,0.153601888031629,0.207623038245078
2014-12-03,0.144093116666504,0.191920355595005
2014-12-19,0.136065337534017,0.188074250655951
2015-01-01,0.127482912614731,0.176560981763442
2015-01-17,0.132260099034688,0.174897173967467
2015-02-02,0.132163638728221,0.182527186907653
2015-02-18,0.11918849250087,0.159346479976851
2015-03-06,0.122349541241153,0.159602687364462
2015-03-22,0.117188968816754,0.158783390393701
2015-04-07,0.119127208366253,0.154777576901444
2015-04-23,0.113904199382903,0.150882451579971
2015-05-09,0.111283813063085,0.148809796500948
2015-05-25,0.114507589679064,0.149480125922964
2015-06-10,0.105927390601784,0.141459228986017
2015-06-26,0.1086229114442610,0.145353467514607
2015-07-12,0.113571170046396,0.150391180353027
2015-07-28,0.151965685748564,0.172397081793029
2015-08-13,0.229941166697555,0.234177211780121
2015-08-29,0.302197926481538,0.328141584652549
2015-09-14,0.297213674655119,0.332359411384113
2015-09-30,0.230533846876636,0.272281806358898
2015-10-16,0.186998117983282,0.244568014331744
2015-11-01,0.155973378656497,0.213324901404239
2015-11-17,0.146795871495502,0.2007083316264
2015-12-03,0.134664321664407,0.184916763067799
2015-12-19,0.135837677236653,0.183916518244687
2016-01-01,0.133850407063131,0.180515563174443
2016-01-17,0.127549308610426,0.176583438025289
2016-02-02,0.125804330572977,0.163761225286034
2016-02-18,0.1216781382389,0.161214316299757
2016-03-05,0.119055132994548,0.159030441299352
2016-03-21,0.133314745146618,0.17866790590079
2016-04-06,0.11094952791081,0.147333942952638
2016-04-22,0.111033309273692,0.148559668724742
2016-05-08,0.110187866787615,0.146832249999187
2016-05-24,0.109963137539869,0.147588765447753
2016-06-09,0.103703291456551,0.139367190939269
2016-06-25,0.10704736888308,0.141683427458554
2016-07-11,0.113159639788145,0.151040456938118
2016-07-27,0.240075778280646,0.293403844828315
2016-08-12,0.302054541419974,0.375523304526789
2016-08-28,0.377445455328723,0.440329887277327
2016-09-13,0.316480870471342,0.407177103999428
2016-09-29,0.233149745260414,0.32282869876353
2016-10-15,0.195889137396812,0.263742541998707
2016-10-31,0.18085721220279,0.240435934863398
2016-11-16,0.171449470850444,0.23502501926397
2016-12-02,0.160167424870517,0.220848385240386
2016-12-18,0.158849014692638,0.212350733656512
2017-01-01,0.150047069925773,0.208024840279743
2017-01-17,0.147203420370714,0.200179671228245
2017-02-02,0.143860328251547,0.195712047215422
2017-02-18,0.138656985749539,0.186323075635061
2017-03-06,0.138238552649975,0.183248764504875
2017-03-22,0.133314745146618,0.17866790590079
2017-04-07,0.128356764986068,0.171399442238978
2017-04-23,0.126185470902464,0.170888746102501
2017-05-09,0.119945122557865,0.163712409248006
2017-05-25,0.123635924296662,0.169764913564111
2017-06-10,0.126123998679971,0.171543319222679
2017-06-26,0.154173341103948,0.212857194645755
2017-07-12,0.161790935855044,0.212238688229308
2017-07-28,0.177148181546255,0.213571802587387
2017-08-13,0.234052935276312,0.248399939525765
2017-08-29,0.278356447496335,0.345592685381167
2017-09-14,0.236684458934418,0.314658782094425
2017-09-30,0.202444248445064,0.273647739206488
2017-10-16,0.16805207595694,0.226383020883119
2017-11-01,0.153958774453863,0.212246804131756
2017-11-17,0.146023387109885,0.201703633818753
2017-12-03,0.138705485110658,0.190122895675442
2017-12-19,0.13001402839688,0.174845309182655
2018-01-01,0.132848215847501,0.177287770549048
2018-01-17,0.128938578660399,0.173595614480004
2018-02-02,0.127216530437073,0.170356154228808
2018-02-18,0.12528679548329,0.168404121351632
2018-03-06,0.123899436711762,0.165392341881009
2018-03-22,0.121277174877832,0.16107851148848
2018-04-07,0.117565662664313,0.157948494809295
2018-04-23,0.119328878235453,0.16163858093631
2018-05-09,0.117501522097481,0.156140759634424
2018-05-25,0.113373187317318,0.151932046792752
2018-06-10,0.106003257968131,0.144847304182151
2018-06-26,0.11953001716688,0.162491745592046
2018-07-12,0.166800303834262,0.217450789416359
2018-07-28,0.187444005897864,0.242932700467212
2018-08-13,0.190135669882206,0.235822480809185
2018-08-29,0.258872701735221,0.307029410311182
2018-09-14,0.298072565830757,0.372535823181142
2018-09-30,0.2262688289457,0.302833717799909
2018-10-16,0.179545672353196,0.239467746099249
2018-11-01,0.163970017784628,0.218880553794433
2018-11-17,0.1631354980508440,0.21798990876844
2018-12-03,0.150383174507184,0.20458912943112
2018-12-19,0.142635635743524,0.193470763145831
2019-01-01,0.135533492484613,0.185634934274911
2019-01-17,0.133942729761452,0.182913891679591
2019-02-02,0.132035024823698,0.176323195445575
2019-02-18,0.128894182768745,0.174521746664976
2019-03-06,0.123296743657521,0.163572733435424
2019-03-22,0.120841797287763,0.161776674664872
2019-04-07,0.121389820820694,0.161541813544278
2019-04-23,0.119958276029119,0.159339835126427
2019-05-09,0.117955565580407,0.156124430778135
2019-05-25,0.116200020970904,0.154925234500226
2019-06-10,0.118292936381755,0.154607655680514
2019-06-26,0.111621228732415,0.151327849198067
2019-07-12,0.114825201336936,0.157404563041139
2019-07-28,0.138432494659735,0.178707280642718
2019-08-13,0.180903772161694,0.220306601445529
2019-08-29,0.29337856139598,0.379856803514009
2019-09-14,0.28137537576934,0.356842020977407
2019-09-30,0.228635428310396,0.315325104610673
2019-10-16,0.185112833380478,0.249050873787671
2019-11-01,0.161913741631959,0.221261139776765
2019-11-17,0.150670707873681,0.20706612109803
2019-12-03,0.145816036076458,0.199718067165417
2019-12-19,0.138186931550319,0.188034589149102
2020-01-01,0.134417395446225,0.178206845943512
2020-01-17,0.13102148184635,0.174781348412877
2020-02-02,0.127918298495622,0.171434711885789
2020-02-18,0.12405104366825,0.16904122278253
2020-03-05,0.124258599046068,0.16559741814032
2020-03-21,0.123647018067491,0.164044659247193
2020-04-06,0.119600236857421,0.159487960100011
2020-04-22,0.120650144357852,0.161053876203389
2020-05-08,0.116977583891745,0.15612900064701
2020-05-24,0.110887145160923,0.151100054784455
2020-06-09,0.103157819383618,0.139158065669818
2020-06-25,0.108388390409957,0.145601902662492
2020-07-11,0.173437662118094,0.226977989816919
2020-07-27,0.247030013102751,0.324301697667841
2020-08-12,0.3003391243916,0.380345657722332
2020-08-28,0.330963618570142,0.448322665970887
2020-09-13,0.330084622800088,0.459523991852234
2020-09-29,0.265374020626266,0.388141162308296
2020-10-15,0.235182492871519,0.339101904288144
2020-10-31,0.181341244403695,0.260910400430473
2020-11-16,0.170639711089219,0.241927322486987
2020-12-02,0.166742739515361,0.236134640031993
2020-12-18,0.159154353332098,0.225319064177469
2021-01-01,0.159332350627014,0.222480632150835
2021-01-17,0.148397800168418,0.204568243548602
2021-02-02,0.150086358833303,0.202103166606517
2021-02-18,0.136868093500971,0.189243610214294
2021-03-06,0.136996371545897,0.182865230728715
2021-03-22,0.137740014598351,0.183507267637506
2021-04-07,0.136997645081267,0.178497600700981
2021-04-23,0.135601042042599,0.177226938182977
2021-05-09,0.132938669046621,0.174886813853152
2021-05-25,0.133207692420238,0.176718337023563
2021-06-10,0.129057698922844,0.176400677896668
2021-06-26,0.14886401734245,0.202233898572353
2021-07-12,0.157346647256388,0.21423196746096
2021-07-28,0.2071286764921050,0.284367848677858
2021-08-13,0.328952555524127,0.422344141802328
2021-08-29,0.343278097272483,0.473430598824981
2021-09-14,0.2809964960708,0.37790871089089
2021-09-30,0.257348698828556,0.368512788512496
2021-10-16,0.210907393625496,0.292294245031197
2021-11-01,0.178837476143565,0.250420164418391
2021-11-17,0.162000846476726,0.232153924322673
2021-12-03,0.159471875091443,0.228079763077553
2021-12-19,0.156103208060631,0.21494238707412
2022-01-01,0.153973734836736,0.212583665291365
2022-01-17,0.146562314960221,0.208303703721767
2022-02-02,0.139810743442935,0.193706650052509
2022-02-18,0.136748860093182,0.190359581102127
2022-03-06,0.134879439410344,0.184950615796781
2022-03-22,0.133524493853412,0.180015723788809
2022-04-07,0.130195499709009,0.175760562833055
2022-04-23,0.132707104096967,0.174366639355723
2022-05-09,0.129563613530623,0.172450705532743
2022-05-25,0.13314865379801,0.178352178698113
2022-06-10,0.152916229366419,0.203689970380631
2022-06-26,0.135298528460281,0.179022229971161
2022-07-12,0.129358970182301,0.173589191693572
2022-07-28,0.229372642724072,0.299550766169543
2022-08-13,0.304963630274833,0.379343999070128
2022-08-29,0.405983888168184,0.495968935425873
2022-09-14,0.359725298876025,0.49680283448592
2022-09-30,0.312191590830026,0.42885023019225
2022-10-16,0.234741753395173,0.327977025643027
2022-11-01,0.207667411514747,0.291746889503364
2022-11-17,0.184413994430708,0.26472852189434
2022-12-03,0.173227987073261,0.249172440295924
2022-12-19,0.165026226131683,0.245361345599256
2023-01-01,0.159680722057224,0.22614989474266
2023-01-17,0.156960748847046,0.227336575096845
2023-02-02,0.148382325104286,0.213121620351856